date,shift,airline,flight number,aircraft type,route,loading supervisor id,scheduled arrival time,scheduled departure time,actual arrival time,actual departure time,conveyor belt on,conveyor belt off,h-loader on,h-loader off,cargo doors open,cargo doors closed,first trolley out,last trolley out,baggage at aircraft
15-02-26,Shift A,Uganda Airlines,UR722,CRJ900,EBB-HRE via LUN,6,11:45:00,12:30:00,12:01:00,12:49:00,12:05:00,12:33:00,,,12:04:00,12:35:00,12:06:00,12:15:00,57
15-02-26,Shift A,RwandAir,WB112,B737,KGL-HRE via LUN,7,15:00:00,15:50:00,14:47:00,16:00:00,14:52:00,15:45:00,,,14:51:00,15:47:00,14:53:00,14:58:00,90
15-02-26,Shift A,Ethiopian Airways,ET873,B787,ADD-ADD via LUN,1,13:10:00,15:10:00,13:25:00,15:13:00,13:31:00,15:02:00,13:32:00,15:01:00,13:30:00,15:04:00,13:32:00,13:41:00,35
15-02-26,Shift A,Airlink,4Z166,E135,JNB-JNB via LUN,2,9:40:00,10:15:00,9:46:00,10:14:00,9:50:00,10:04:00,,,9:49:00,10:06:00,9:51:00,9:56:00,65
15-02-26,Shift A,Airlink,4Z162,E195,JNB-JNB via LUN,3,13:30:00,14:15:00,13:46:00,13:46:00,13:51:00,14:13:00,,,13:50:00,14:15:00,13:52:00,13:58:00,25
15-02-26,Shift A,Qatar Airways,QR1455,B787,DOH-HRE via LUN,4,7:50:00,9:40:00,8:10:00,9:55:00,8:15:00,9:42:00,8:16:00,9:41:00,8:14:00,9:44:00,8:16:00,8:30:00,141
15-02-26,Shift A,Qatar Airways,QR1456,B787,HRE-DOH via LUN,5,15:00:00,16:30:00,15:07:00,16:45:00,15:13:00,16:37:00,15:14:00,16:36:00,15:12:00,16:39:00,15:14:00,15:25:00,92
15-02-26,Shift A,Turkish Airlines,TK525,B737 Max,IST-IST via LUN,6,1:20:00,2:20:00,1:23:00,2:22:00,1:29:00,2:14:00,,,1:28:00,2:16:00,1:30:00,1:35:00,102
15-02-26,Shift A,Kenya Airways,KQ704,E195,NBO-HRE via LUN,7,17:20:00,18:10:00,17:24:00,18:29:00,17:28:00,18:13:00,,,17:27:00,18:15:00,17:29:00,17:36:00,133
15-02-26,Shift A,Kenya Airways,KQ706,B737,NBO-HRE via LUN,1,9:10:00,10:00:00,9:13:00,9:59:00,9:17:00,9:49:00,,,9:16:00,9:51:00,9:18:00,9:26:00,186
16-02-26,Shift A,Air Botswana,BP312,E175,GBE-HRE via LUN,1,8:50:00,9:40:00,8:35:00,9:53:00,8:38:00,9:36:00,,,8:37:00,9:38:00,8:39:00,8:47:00,116
16-02-26,Shift A,Malawian Airlines,ET34,DH8,LLW-HRE via LUN,2,11:45:00,12:20:00,11:57:00,12:20:00,12:00:00,12:12:00,,,11:59:00,12:14:00,12:01:00,12:12:00,141
16-02-26,Shift A,Malawian Airlines,ET35,DH8,HRE-LLW via LUN,3,13:10:00,13:45:00,13:06:00,13:38:00,13:09:00,13:23:00,,,13:08:00,13:25:00,13:10:00,13:26:00,106
16-02-26,Shift A,South African Airways,SA62,A320,JNB-JNB via LUN,4,12:40:00,13:30:00,12:52:00,13:29:00,12:58:00,13:19:00,,,12:57:00,13:21:00,12:59:00,13:02:00,50
16-02-26,Shift A,Air Tanzania,TC212,A220,DAR-HRE via LUN,5,12:20:00,13:10:00,12:20:00,13:25:00,12:26:00,13:14:00,,,12:25:00,13:16:00,12:27:00,12:39:00,64
16-02-26,Shift A,Uganda Airlines,UR722,CRJ900,EBB-HRE via LUN,6,11:45:00,12:30:00,11:54:00,12:25:00,12:00:00,12:08:00,,,11:59:00,12:10:00,12:01:00,12:10:00,90
16-02-26,Shift A,RwandAir,WB112,B737,KGL-HRE via LUN,7,15:00:00,15:50:00,15:13:00,16:03:00,15:16:00,15:55:00,,,15:15:00,15:57:00,15:17:00,15:24:00,41
16-02-26,Shift A,Ethiopian Airways,ET873,A350,ADD-ADD via LUN,1,13:10:00,15:10:00,13:26:00,15:32:00,13:30:00,15:25:00,13:31:00,15:24:00,13:29:00,15:27:00,13:31:00,13:45:00,166
16-02-26,Shift A,Airlink,4Z166,E135,JNB-JNB via LUN,2,9:40:00,10:15:00,9:55:00,10:22:00,9:58:00,10:06:00,,,9:57:00,10:08:00,9:59:00,10:07:00,118
16-02-26,Shift A,Airlink,4Z162,E195,JNB-JNB via LUN,3,13:30:00,14:15:00,13:45:00,14:32:00,13:50:00,14:16:00,,,13:49:00,14:18:00,13:51:00,13:57:00,45
16-02-26,Shift A,Qatar Airways,QR1455,B787,DOH-HRE via LUN,4,7:50:00,9:40:00,7:55:00,9:34:00,7:59:00,9:21:00,8:00:00,9:20:00,7:58:00,9:23:00,8:00:00,8:05:00,120
16-02-26,Shift A,Qatar Airways,QR1456,B787,HRE-DOH via LUN,5,15:00:00,16:30:00,15:20:00,16:54:00,15:26:00,16:46:00,15:27:00,16:45:00,15:25:00,16:48:00,15:27:00,15:38:00,169
16-02-26,Shift A,Turkish Airlines,TK525,B737 Max,IST-IST via LUN,6,1:20:00,2:20:00,1:39:00,2:17:00,1:43:00,2:00:00,,,1:42:00,2:02:00,1:44:00,1:50:00,66
16-02-26,Shift A,Kenya Airways,KQ704,E195,NBO-HRE via LUN,7,17:20:00,18:10:00,17:05:00,18:35:00,17:11:00,18:23:00,,,17:10:00,18:25:00,17:12:00,17:16:00,30
16-02-26,Shift A,Kenya Airways,KQ706,E195,NBO-HRE via LUN,1,9:10:00,10:00:00,9:08:00,10:00:00,9:11:00,9:45:00,,,9:10:00,9:47:00,9:12:00,9:22:00,28
17-02-26,Shift B,Air Botswana,BP312,E175,GBE-HRE via LUN,8,8:50:00,9:40:00,8:40:00,9:37:00,8:45:00,9:25:00,,,8:44:00,9:27:00,8:46:00,8:58:00,63
17-02-26,Shift B,Malawian Airlines,ET34,DH8,LLW-HRE via LUN,9,11:45:00,12:20:00,11:57:00,12:10:00,12:01:00,11:59:00,,,12:00:00,12:01:00,12:02:00,12:07:00,152
17-02-26,Shift B,Malawian Airlines,ET35,DH8,HRE-LLW via LUN,10,13:10:00,13:45:00,13:13:00,14:09:00,13:19:00,14:00:00,,,13:18:00,14:02:00,13:20:00,13:32:00,145
17-02-26,Shift B,South African Airways,SA62,A320,JNB-JNB via LUN,12,12:40:00,13:30:00,12:45:00,13:53:00,12:50:00,13:37:00,,,12:49:00,13:39:00,12:51:00,13:03:00,150
17-02-26,Shift B,Air Tanzania,TC212,A220,DAR-HRE via LUN,13,12:20:00,13:10:00,12:18:00,13:06:00,12:21:00,12:56:00,,,12:20:00,12:58:00,12:22:00,12:28:00,68
17-02-26,Shift B,Uganda Airlines,UR722,CRJ900,EBB-HRE via LUN,14,11:45:00,12:30:00,11:39:00,12:39:00,11:43:00,12:30:00,,,11:42:00,12:32:00,11:44:00,11:58:00,161
17-02-26,Shift B,RwandAir,WB112,B737,KGL-HRE via LUN,8,15:00:00,15:50:00,14:58:00,16:02:00,15:03:00,15:53:00,,,15:02:00,15:55:00,15:04:00,15:17:00,128
17-02-26,Shift B,Ethiopian Airways,ET873,A350,ADD-ADD via LUN,9,13:10:00,15:10:00,13:30:00,15:16:00,13:35:00,15:03:00,13:36:00,15:02:00,13:34:00,15:05:00,13:36:00,13:50:00,61
17-02-26,Shift B,Airlink,4Z166,E135,JNB-JNB via LUN,10,9:40:00,10:15:00,9:50:00,10:34:00,9:53:00,10:23:00,,,9:52:00,10:25:00,9:54:00,10:10:00,128
17-02-26,Shift B,Airlink,4Z162,E195,JNB-JNB via LUN,12,13:30:00,14:15:00,13:24:00,14:39:00,13:28:00,14:31:00,,,13:27:00,14:33:00,13:29:00,13:44:00,88
17-02-26,Shift B,Qatar Airways,QR1455,B787,DOH-HRE via LUN,13,7:50:00,9:40:00,7:47:00,9:53:00,7:51:00,9:40:00,7:52:00,9:39:00,7:50:00,9:42:00,7:52:00,7:59:00,100
17-02-26,Shift B,Qatar Airways,QR1456,B787,HRE-DOH via LUN,14,15:00:00,16:30:00,15:12:00,16:44:00,15:15:00,16:28:00,15:16:00,16:27:00,15:14:00,16:30:00,15:16:00,15:25:00,39
17-02-26,Shift B,Turkish Airlines,TK525,B737 Max,IST-IST via LUN,8,1:20:00,2:20:00,1:22:00,2:17:00,1:25:00,2:00:00,,,1:24:00,2:02:00,1:26:00,1:40:00,124
17-02-26,Shift B,Kenya Airways,KQ704,E195,NBO-HRE via LUN,9,17:20:00,18:10:00,17:26:00,18:05:00,17:31:00,17:53:00,,,17:30:00,17:55:00,17:32:00,17:40:00,57
17-02-26,Shift B,Kenya Airways,KQ706,E195,NBO-HRE via LUN,10,9:10:00,10:00:00,9:12:00,9:50:00,9:15:00,9:37:00,,,9:14:00,9:39:00,9:16:00,9:25:00,116
18-02-26,Shift B,Air Botswana,BP312,E175,GBE-HRE via LUN,8,8:50:00,9:40:00,8:41:00,9:37:00,8:45:00,9:22:00,,,8:44:00,9:24:00,8:46:00,8:55:00,170
18-02-26,Shift B,Malawian Airlines,ET34,DH8,LLW-HRE via LUN,9,11:45:00,12:20:00,12:01:00,12:16:00,12:06:00,12:00:00,,,12:05:00,12:02:00,12:07:00,12:15:00,161
18-02-26,Shift B,Malawian Airlines,ET35,DH8,HRE-LLW via LUN,10,13:10:00,13:45:00,13:12:00,13:41:00,13:15:00,13:32:00,,,13:14:00,13:34:00,13:16:00,13:27:00,119
18-02-26,Shift B,South African Airways,SA62,A320,JNB-JNB via LUN,12,12:40:00,13:30:00,12:36:00,13:42:00,12:42:00,13:28:00,,,12:41:00,13:30:00,12:43:00,12:55:00,52
18-02-26,Shift B,Air Tanzania,TC212,A220,DAR-HRE via LUN,13,12:20:00,13:10:00,12:21:00,13:00:00,12:25:00,12:43:00,,,12:24:00,12:45:00,12:26:00,12:33:00,56
18-02-26,Shift B,Uganda Airlines,UR722,CRJ900,EBB-HRE via LUN,14,11:45:00,12:30:00,11:54:00,12:37:00,11:57:00,12:20:00,,,11:56:00,12:22:00,11:58:00,12:09:00,83
18-02-26,Shift B,RwandAir,WB112,B737,KGL-HRE via LUN,8,15:00:00,15:50:00,15:11:00,16:09:00,15:15:00,15:55:00,,,15:14:00,15:57:00,15:16:00,15:26:00,139
18-02-26,Shift B,Ethiopian Airways,ET873,B787,ADD-ADD via LUN,9,13:10:00,15:10:00,13:13:00,15:17:00,13:19:00,15:02:00,13:20:00,15:01:00,13:18:00,15:04:00,13:20:00,13:26:00,98
18-02-26,Shift B,Airlink,4Z166,E135,JNB-JNB via LUN,10,9:40:00,10:15:00,9:30:00,10:24:00,9:36:00,10:12:00,,,9:35:00,10:14:00,9:37:00,9:41:00,182
18-02-26,Shift B,Airlink,4Z162,E195,JNB-JNB via LUN,12,13:30:00,14:15:00,13:20:00,14:09:00,13:24:00,14:01:00,,,13:23:00,14:03:00,13:25:00,13:32:00,167
18-02-26,Shift B,Qatar Airways,QR1455,B787,DOH-HRE via LUN,13,7:50:00,9:40:00,7:38:00,9:35:00,7:43:00,9:20:00,7:44:00,9:19:00,7:42:00,9:22:00,7:44:00,7:55:00,22
18-02-26,Shift B,Qatar Airways,QR1456,B787,HRE-DOH via LUN,14,15:00:00,16:30:00,15:12:00,16:52:00,15:16:00,16:38:00,15:17:00,16:37:00,15:15:00,16:40:00,15:17:00,15:29:00,151
18-02-26,Shift B,Turkish Airlines,TK525,B737 Max,IST-IST via LUN,8,1:20:00,2:20:00,1:39:00,2:17:00,1:45:00,2:10:00,,,1:44:00,2:12:00,1:46:00,1:58:00,68
18-02-26,Shift B,Kenya Airways,KQ704,E195,NBO-HRE via LUN,9,17:20:00,18:10:00,17:32:00,18:34:00,17:37:00,18:24:00,,,17:36:00,18:26:00,17:38:00,17:52:00,155
18-02-26,Shift B,Kenya Airways,KQ706,E195,NBO-HRE via LUN,10,9:10:00,10:00:00,9:23:00,10:00:00,9:27:00,9:51:00,,,9:26:00,9:53:00,9:28:00,9:34:00,113
19-02-26,Shift B,Air Botswana,BP312,E175,GBE-HRE via LUN,8,8:50:00,9:40:00,8:43:00,10:02:00,8:48:00,9:55:00,,,8:47:00,9:57:00,8:49:00,8:59:00,146
19-02-26,Shift B,Malawian Airlines,ET34,DH8,LLW-HRE via LUN,9,11:45:00,12:20:00,11:54:00,12:20:00,11:59:00,12:12:00,,,11:58:00,12:14:00,12:00:00,12:09:00,193
19-02-26,Shift B,Malawian Airlines,ET35,DH8,HRE-LLW via LUN,10,13:10:00,13:45:00,13:10:00,14:09:00,13:13:00,13:58:00,,,13:12:00,14:00:00,13:14:00,13:24:00,143
19-02-26,Shift B,South African Airways,SA62,A320,JNB-JNB via LUN,12,12:40:00,13:30:00,12:43:00,13:36:00,12:47:00,13:29:00,,,12:46:00,13:31:00,12:48:00,13:03:00,165
19-02-26,Shift B,Air Tanzania,TC212,A220,DAR-HRE via LUN,13,12:20:00,13:10:00,12:30:00,13:13:00,12:35:00,12:56:00,,,12:34:00,12:58:00,12:36:00,12:48:00,29
19-02-26,Shift B,Uganda Airlines,UR722,CRJ900,EBB-HRE via LUN,14,11:45:00,12:30:00,11:59:00,12:51:00,12:02:00,12:39:00,,,12:01:00,12:41:00,12:03:00,12:09:00,177
19-02-26,Shift B,RwandAir,WB112,B737,KGL-HRE via LUN,8,15:00:00,15:50:00,15:14:00,16:01:00,15:19:00,15:49:00,,,15:18:00,15:51:00,15:20:00,15:25:00,21
19-02-26,Shift B,Ethiopian Airways,ET873,B777,ADD-ADD via LUN,9,13:10:00,15:10:00,13:06:00,15:25:00,13:11:00,15:18:00,13:12:00,15:17:00,13:10:00,15:20:00,13:12:00,13:17:00,130
19-02-26,Shift B,Airlink,4Z166,E135,JNB-JNB via LUN,10,9:40:00,10:15:00,9:56:00,10:17:00,9:59:00,10:02:00,,,9:58:00,10:04:00,10:00:00,10:14:00,59
19-02-26,Shift B,Airlink,4Z162,E195,JNB-JNB via LUN,12,13:30:00,14:15:00,13:41:00,14:12:00,13:47:00,14:05:00,,,13:46:00,14:07:00,13:48:00,13:53:00,188
19-02-26,Shift B,Qatar Airways,QR1455,B787,DOH-HRE via LUN,13,7:50:00,9:40:00,7:51:00,9:44:00,7:57:00,9:31:00,7:58:00,9:30:00,7:56:00,9:33:00,7:58:00,8:06:00,96
19-02-26,Shift B,Qatar Airways,QR1456,B787,HRE-DOH via LUN,14,15:00:00,16:30:00,15:08:00,16:47:00,15:12:00,16:32:00,15:13:00,16:31:00,15:11:00,16:34:00,15:13:00,15:22:00,47
19-02-26,Shift B,Turkish Airlines,TK525,B737 Max,IST-IST via LUN,8,1:20:00,2:20:00,1:33:00,2:38:00,1:37:00,2:29:00,,,1:36:00,2:31:00,1:38:00,1:48:00,131
19-02-26,Shift B,Kenya Airways,KQ704,E195,NBO-HRE via LUN,9,17:20:00,18:10:00,17:27:00,18:12:00,17:30:00,18:02:00,,,17:29:00,18:04:00,17:31:00,17:41:00,30
19-02-26,Shift B,Kenya Airways,KQ706,E195,NBO-HRE via LUN,10,9:10:00,10:00:00,9:20:00,10:16:00,9:25:00,10:09:00,,,9:24:00,10:11:00,9:26:00,9:32:00,190
20-02-26,Shift B,Air Botswana,BP312,E175,GBE-HRE via LUN,8,8:50:00,9:40:00,8:47:00,10:00:00,8:52:00,9:52:00,,,8:51:00,9:54:00,8:53:00,9:03:00,145
20-02-26,Shift B,Malawian Airlines,ET34,DH8,LLW-HRE via LUN,9,11:45:00,12:20:00,12:05:00,12:41:00,12:09:00,12:29:00,,,12:08:00,12:31:00,12:10:00,12:21:00,148
20-02-26,Shift B,Malawian Airlines,ET35,DH8,HRE-LLW via LUN,10,13:10:00,13:45:00,13:19:00,13:43:00,13:22:00,13:35:00,,,13:21:00,13:37:00,13:23:00,13:29:00,52
20-02-26,Shift B,South African Airways,SA62,A320,JNB-JNB via LUN,12,12:40:00,13:30:00,12:34:00,13:42:00,12:37:00,13:25:00,,,12:36:00,13:27:00,12:38:00,12:47:00,33
20-02-26,Shift B,Air Tanzania,TC212,A220,DAR-HRE via LUN,13,12:20:00,13:10:00,12:26:00,13:27:00,12:29:00,13:14:00,,,12:28:00,13:16:00,12:30:00,12:43:00,94
20-02-26,Shift B,Uganda Airlines,UR722,CRJ900,EBB-HRE via LUN,14,11:45:00,12:30:00,11:48:00,12:51:00,11:51:00,12:38:00,,,11:50:00,12:40:00,11:52:00,12:01:00,178
20-02-26,Shift B,RwandAir,WB112,B737,KGL-HRE via LUN,8,15:00:00,15:50:00,14:54:00,14:54:00,14:58:00,16:02:00,,,14:57:00,16:04:00,14:59:00,15:08:00,49
20-02-26,Shift B,Ethiopian Airways,ET873,B777,ADD-ADD via LUN,9,13:10:00,15:10:00,13:10:00,13:10:00,13:14:00,15:13:00,13:15:00,15:12:00,13:13:00,15:15:00,13:15:00,13:21:00,199
20-02-26,Shift B,Airlink,4Z166,E135,JNB-JNB via LUN,10,9:40:00,10:15:00,9:57:00,10:16:00,10:01:00,10:00:00,,,10:00:00,10:02:00,10:02:00,10:17:00,182
20-02-26,Shift B,Airlink,4Z162,E195,JNB-JNB via LUN,12,13:30:00,14:15:00,13:24:00,14:19:00,13:27:00,14:10:00,,,13:26:00,14:12:00,13:28:00,13:40:00,29
20-02-26,Shift B,Qatar Airways,QR1455,B787,DOH-HRE via LUN,13,7:50:00,9:40:00,7:52:00,9:42:00,7:56:00,9:29:00,7:57:00,9:28:00,7:55:00,9:31:00,7:57:00,8:02:00,177
20-02-26,Shift B,Qatar Airways,QR1456,B787,HRE-DOH via LUN,14,15:00:00,16:30:00,14:57:00,16:25:00,15:00:00,16:12:00,15:01:00,16:11:00,14:59:00,16:14:00,15:01:00,15:13:00,154
20-02-26,Shift B,Turkish Airlines,TK525,B737 Max,IST-IST via LUN,8,1:20:00,2:20:00,1:24:00,2:24:00,1:28:00,2:12:00,,,1:27:00,2:14:00,1:29:00,1:40:00,142
20-02-26,Shift B,Kenya Airways,KQ704,E195,NBO-HRE via LUN,9,17:20:00,18:10:00,17:37:00,17:37:00,17:40:00,18:16:00,,,17:39:00,18:18:00,17:41:00,17:48:00,88
20-02-26,Shift B,Kenya Airways,KQ706,B737,NBO-HRE via LUN,10,9:10:00,10:00:00,9:12:00,10:12:00,9:18:00,10:02:00,,,9:17:00,10:04:00,9:19:00,9:27:00,32
21-02-26,Shift A,Air Botswana,BP312,E175,GBE-HRE via LUN,1,8:50:00,9:40:00,8:46:00,9:32:00,8:49:00,9:25:00,,,8:48:00,9:27:00,8:50:00,9:06:00,102
21-02-26,Shift A,Malawian Airlines,ET34,DH8,LLW-HRE via LUN,2,11:45:00,12:20:00,11:43:00,12:28:00,11:49:00,12:17:00,,,11:48:00,12:19:00,11:50:00,12:02:00,45
21-02-26,Shift A,Malawian Airlines,ET35,DH8,HRE-LLW via LUN,3,13:10:00,13:45:00,13:22:00,13:46:00,13:27:00,13:32:00,,,13:26:00,13:34:00,13:28:00,13:37:00,105
21-02-26,Shift A,South African Airways,SA62,A320,JNB-JNB via LUN,4,12:40:00,13:30:00,12:44:00,12:44:00,12:47:00,13:10:00,,,12:46:00,13:12:00,12:48:00,12:54:00,194
21-02-26,Shift A,Air Tanzania,TC212,A220,DAR-HRE via LUN,5,12:20:00,13:10:00,12:40:00,13:08:00,12:45:00,12:56:00,,,12:44:00,12:58:00,12:46:00,12:55:00,170
21-02-26,Shift A,Uganda Airlines,UR722,CRJ900,EBB-HRE via LUN,6,11:45:00,12:30:00,12:03:00,12:43:00,12:07:00,12:26:00,,,12:06:00,12:28:00,12:08:00,12:17:00,73
21-02-26,Shift A,RwandAir,WB112,B737,KGL-HRE via LUN,7,15:00:00,15:50:00,15:09:00,15:45:00,15:12:00,15:36:00,,,15:11:00,15:38:00,15:13:00,15:29:00,174
21-02-26,Shift A,Ethiopian Airways,ET873,A350,ADD-ADD via LUN,1,13:10:00,15:10:00,12:57:00,15:12:00,13:01:00,14:58:00,13:02:00,14:57:00,13:00:00,15:00:00,13:02:00,13:08:00,39
21-02-26,Shift A,Airlink,4Z166,E135,JNB-JNB via LUN,2,9:40:00,10:15:00,9:59:00,10:26:00,10:04:00,10:12:00,,,10:03:00,10:14:00,10:05:00,10:12:00,156
21-02-26,Shift A,Airlink,4Z162,E195,JNB-JNB via LUN,3,13:30:00,14:15:00,13:24:00,14:07:00,13:28:00,13:57:00,,,13:27:00,13:59:00,13:29:00,13:40:00,160
21-02-26,Shift A,Qatar Airways,QR1455,B787,DOH-HRE via LUN,4,7:50:00,9:40:00,7:51:00,10:05:00,7:56:00,9:53:00,7:57:00,9:52:00,7:55:00,9:55:00,7:57:00,8:08:00,181
21-02-26,Shift A,Qatar Airways,QR1456,B787,HRE-DOH via LUN,5,15:00:00,16:30:00,14:52:00,16:47:00,14:55:00,16:33:00,14:56:00,16:32:00,14:54:00,16:35:00,14:56:00,15:08:00,154
21-02-26,Shift A,Turkish Airlines,TK525,B737 Max,IST-IST via LUN,6,1:20:00,2:20:00,1:37:00,2:11:00,1:41:00,1:55:00,,,1:40:00,1:57:00,1:42:00,1:51:00,198
21-02-26,Shift A,Kenya Airways,KQ704,E195,NBO-HRE via LUN,7,17:20:00,18:10:00,17:23:00,18:02:00,17:26:00,17:52:00,,,17:25:00,17:54:00,17:27:00,17:39:00,146
21-02-26,Shift A,Kenya Airways,KQ706,E195,NBO-HRE via LUN,1,9:10:00,10:00:00,9:05:00,10:18:00,9:11:00,10:03:00,,,9:10:00,10:05:00,9:12:00,9:21:00,122
22-02-26,Shift A,Air Botswana,BP312,E175,GBE-HRE via LUN,1,8:50:00,9:40:00,8:52:00,9:43:00,8:56:00,9:36:00,,,8:55:00,9:38:00,8:57:00,9:04:00,166
22-02-26,Shift A,Malawian Airlines,ET34,DH8,LLW-HRE via LUN,2,11:45:00,12:20:00,11:43:00,12:10:00,11:49:00,11:55:00,,,11:48:00,11:57:00,11:50:00,12:01:00,86
22-02-26,Shift A,Malawian Airlines,ET35,DH8,HRE-LLW via LUN,3,13:10:00,13:45:00,13:14:00,13:49:00,13:19:00,13:38:00,,,13:18:00,13:40:00,13:20:00,13:32:00,50
22-02-26,Shift A,South African Airways,SA62,A320,JNB-JNB via LUN,4,12:40:00,13:30:00,12:35:00,13:34:00,12:38:00,13:19:00,,,12:37:00,13:21:00,12:39:00,12:48:00,94
22-02-26,Shift A,Air Tanzania,TC212,A220,DAR-HRE via LUN,5,12:20:00,13:10:00,12:07:00,13:09:00,12:12:00,13:00:00,,,12:11:00,13:02:00,12:13:00,12:21:00,33
22-02-26,Shift A,Uganda Airlines,UR722,CRJ900,EBB-HRE via LUN,6,11:45:00,12:30:00,11:45:00,12:33:00,11:48:00,12:26:00,,,11:47:00,12:28:00,11:49:00,12:05:00,108
22-02-26,Shift A,RwandAir,WB112,B737,KGL-HRE via LUN,7,15:00:00,15:50:00,15:08:00,16:00:00,15:11:00,15:45:00,,,15:10:00,15:47:00,15:12:00,15:22:00,54
22-02-26,Shift A,Ethiopian Airways,ET873,B777,ADD-ADD via LUN,1,13:10:00,15:10:00,13:13:00,15:20:00,13:16:00,15:03:00,13:17:00,15:02:00,13:15:00,15:05:00,13:17:00,13:23:00,111
22-02-26,Shift A,Airlink,4Z166,E135,JNB-JNB via LUN,2,9:40:00,10:15:00,9:39:00,10:22:00,9:43:00,10:11:00,,,9:42:00,10:13:00,9:44:00,9:49:00,157
22-02-26,Shift A,Airlink,4Z162,E195,JNB-JNB via LUN,3,13:30:00,14:15:00,13:21:00,14:29:00,13:26:00,14:12:00,,,13:25:00,14:14:00,13:27:00,13:41:00,174
22-02-26,Shift A,Qatar Airways,QR1455,B787,DOH-HRE via LUN,4,7:50:00,9:40:00,8:10:00,9:43:00,8:16:00,9:33:00,8:17:00,9:32:00,8:15:00,9:35:00,8:17:00,8:25:00,88
22-02-26,Shift A,Qatar Airways,QR1456,B787,HRE-DOH via LUN,5,15:00:00,16:30:00,14:58:00,16:45:00,15:02:00,16:31:00,15:03:00,16:30:00,15:01:00,16:33:00,15:03:00,15:11:00,131
22-02-26,Shift A,Turkish Airlines,TK525,B737 Max,IST-IST via LUN,6,1:20:00,2:20:00,1:28:00,2:19:00,1:34:00,2:11:00,,,1:33:00,2:13:00,1:35:00,1:45:00,66
22-02-26,Shift A,Kenya Airways,KQ704,B737,NBO-HRE via LUN,7,17:20:00,18:10:00,17:16:00,18:11:00,17:20:00,17:55:00,,,17:19:00,17:57:00,17:21:00,17:33:00,66
22-02-26,Shift A,Kenya Airways,KQ706,B737,NBO-HRE via LUN,1,9:10:00,10:00:00,8:56:00,10:09:00,9:00:00,10:00:00,,,8:59:00,10:02:00,9:01:00,9:12:00,195
23-02-26,Shift A,Air Botswana,BP312,E175,GBE-HRE via LUN,1,8:50:00,9:40:00,8:47:00,9:34:00,8:51:00,9:26:00,,,8:50:00,9:28:00,8:52:00,9:03:00,82
23-02-26,Shift A,Malawian Airlines,ET34,DH8,LLW-HRE via LUN,2,11:45:00,12:20:00,11:59:00,12:35:00,12:02:00,12:20:00,,,12:01:00,12:22:00,12:03:00,12:11:00,23
23-02-26,Shift A,Malawian Airlines,ET35,DH8,HRE-LLW via LUN,3,13:10:00,13:45:00,13:01:00,13:59:00,13:07:00,13:52:00,,,13:06:00,13:54:00,13:08:00,13:12:00,23
23-02-26,Shift A,South African Airways,SA62,A320,JNB-JNB via LUN,4,12:40:00,13:30:00,12:27:00,13:28:00,12:31:00,13:20:00,,,12:30:00,13:22:00,12:32:00,12:41:00,56
23-02-26,Shift A,Air Tanzania,TC212,A220,DAR-HRE via LUN,5,12:20:00,13:10:00,12:05:00,13:00:00,12:08:00,12:45:00,,,12:07:00,12:47:00,12:09:00,12:20:00,41
23-02-26,Shift A,Uganda Airlines,UR722,CRJ900,EBB-HRE via LUN,6,11:45:00,12:30:00,11:42:00,12:28:00,11:48:00,12:12:00,,,11:47:00,12:14:00,11:49:00,11:59:00,61
23-02-26,Shift A,RwandAir,WB112,B737,KGL-HRE via LUN,7,15:00:00,15:50:00,15:04:00,16:01:00,15:10:00,15:52:00,,,15:09:00,15:54:00,15:11:00,15:17:00,34
23-02-26,Shift A,Ethiopian Airways,ET873,B787,ADD-ADD via LUN,1,13:10:00,15:10:00,13:12:00,15:34:00,13:15:00,15:27:00,13:16:00,15:26:00,13:14:00,15:29:00,13:16:00,13:22:00,46
23-02-26,Shift A,Airlink,4Z166,E135,JNB-JNB via LUN,2,9:40:00,10:15:00,9:59:00,10:23:00,10:02:00,10:08:00,,,10:01:00,10:10:00,10:03:00,10:15:00,56
23-02-26,Shift A,Airlink,4Z162,E195,JNB-JNB via LUN,3,13:30:00,14:15:00,13:15:00,14:19:00,13:18:00,14:09:00,,,13:17:00,14:11:00,13:19:00,13:31:00,118
23-02-26,Shift A,Qatar Airways,QR1455,B787,DOH-HRE via LUN,4,7:50:00,9:40:00,7:44:00,9:52:00,7:49:00,9:42:00,7:50:00,9:41:00,7:48:00,9:44:00,7:50:00,8:04:00,118
23-02-26,Shift A,Qatar Airways,QR1456,B787,HRE-DOH via LUN,5,15:00:00,16:30:00,14:52:00,14:52:00,14:56:00,16:43:00,14:57:00,16:42:00,14:55:00,16:45:00,14:57:00,15:05:00,46
23-02-26,Shift A,Turkish Airlines,TK525,B737 Max,IST-IST via LUN,6,1:20:00,2:20:00,1:23:00,2:32:00,1:26:00,2:16:00,,,1:25:00,2:18:00,1:27:00,1:38:00,50
23-02-26,Shift A,Kenya Airways,KQ704,B737,NBO-HRE via LUN,7,17:20:00,18:10:00,17:10:00,18:02:00,17:14:00,17:53:00,,,17:13:00,17:55:00,17:15:00,17:26:00,155
23-02-26,Shift A,Kenya Airways,KQ706,B737,NBO-HRE via LUN,1,9:10:00,10:00:00,9:06:00,10:17:00,9:10:00,10:00:00,,,9:09:00,10:02:00,9:11:00,9:26:00,97
